1.015925648576285978e+00,9.801964274127976662e-01,1.000000000000000000e+00
9.553970526266934993e-01,1.018787228643354137e+00,1.000000000000000000e+00
1.057201837654079046e+00,9.400267336701851884e-01,1.000000000000000000e+00
1.002131503385084832e+00,1.040298995486893974e+00,1.000000000000000000e+00
9.493869676106285738e-01,1.098645150812946891e+00,1.000000000000000000e+00
1.043531469051832472e+00,1.083843219256884094e+00,1.000000000000000000e+00
1.062909513772916092e+00,1.072043591830023290e+00,1.000000000000000000e+00
1.090274782908355000e+00,9.771739203609857150e-01,1.000000000000000000e+00
9.309397241163537284e-01,9.649093102057341165e-01,1.000000000000000000e+00
1.019468984992117910e+00,9.851659888457877656e-01,1.000000000000000000e+00
1.001274652995779890e+00,9.961243933887516944e-01,1.000000000000000000e+00
1.014569173861975981e+00,9.759368500929173074e-01,1.000000000000000000e+00
9.620309344681682306e-01,9.923748431431312911e-01,1.000000000000000000e+00
1.071550327919643886e+00,8.973025024264745797e-01,1.000000000000000000e+00
1.054813929554841545e+00,9.374151474519787364e-01,1.000000000000000000e+00
9.598414272001066783e-01,1.029148348774760136e+00,1.000000000000000000e+00
8.699501310031021450e-01,9.583463945743552204e-01,1.000000000000000000e+00
1.004923004973374390e+00,9.656704573433170236e-01,1.000000000000000000e+00
9.835418807738498526e-01,9.139467264531793145e-01,1.000000000000000000e+00
9.359850554165275449e-01,9.446175754667096580e-01,1.000000000000000000e+00
9.472534100695948478e-01,9.766858570758558677e-01,1.000000000000000000e+00
9.770686092598390715e-01,1.054281079773109031e+00,1.000000000000000000e+00
1.134090273959675432e+00,9.160518002595487985e-01,1.000000000000000000e+00
1.028876353717181447e+00,9.181211058417761972e-01,1.000000000000000000e+00
1.016830070717411605e+00,9.671209665531830257e-01,1.000000000000000000e+00
9.337941927897106531e-01,9.617162696622926221e-01,1.000000000000000000e+00
9.895669161054172491e-01,9.944894268049602193e-01,1.000000000000000000e+00
9.622661718441888334e-01,1.034670424318417270e+00,1.000000000000000000e+00
1.027439573305636067e+00,9.094600465772771924e-01,1.000000000000000000e+00
1.002327476897310943e+00,1.134136912951023479e+00,1.000000000000000000e+00
1.022966970137374476e+00,9.602920173326205955e-01,1.000000000000000000e+00
9.570030641540331340e-01,9.896135325859145571e-01,1.000000000000000000e+00
1.018142000512965106e+00,1.016485887824463807e+00,1.000000000000000000e+00
1.049793587702019027e+00,1.105360151985324002e+00,1.000000000000000000e+00
9.752641152535834745e-01,1.060634973634178690e+00,1.000000000000000000e+00
9.139193121889745974e-01,9.692831738415366161e-01,1.000000000000000000e+00
1.008591027960654474e+00,9.733137231481934215e-01,1.000000000000000000e+00
9.837189744405038239e-01,1.001117619569807271e+00,1.000000000000000000e+00
9.818013743635679580e-01,9.657602639505976638e-01,1.000000000000000000e+00
9.809690418137309020e-01,9.592934373599979470e-01,1.000000000000000000e+00
9.776883607318010982e-01,1.062352546962699318e+00,1.000000000000000000e+00
9.788248974198819896e-01,1.053588591633640048e+00,1.000000000000000000e+00
9.756491753777225551e-01,1.003389863388542524e+00,1.000000000000000000e+00
8.992526135991706360e-01,9.688039031616414443e-01,1.000000000000000000e+00
9.204697156009954417e-01,1.088935143935106042e+00,1.000000000000000000e+00
9.209254475663345429e-01,9.689794668598007421e-01,1.000000000000000000e+00
9.499712018983198503e-01,9.358831283325399486e-01,1.000000000000000000e+00
